FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
8126609.txt,https://p2palerts-florida.firebaseapp.com/,42,p2palerts-florida.firebaseapp.com,33,0,com,53.55155836,0.448275862,0.5229071,0.056111743,3,1,0,0,0,29,0.69,1,0.024,0,0,0,4,0.095,1,8,83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7831377.txt,https://aave-ethereum.one/,25,aave-ethereum.one,17,0,one,55.81546459,0.692307692,0.0002052,0.067747573,3,0,0,0,0,15,0.6,0,0,0,0,0,2,0.08,1,64,888,1,aave-ethereum,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
mw145167.txt,http://www.kingmode.ir,22,www.kingmode.ir,15,0,ir,69.23076923,1,0.0012232,0.057425278,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,15,155,1,kingmode,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794173.txt,https://www.osfa.al,18,www.osfa.al,11,0,al,100,1,0.0001088,0.067158879,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,591,6853,1,osf,75,75,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,14,15,11,60,0,46,1
530569.txt,https://www.signaturecarhire.co.uk,33,www.signaturecarhire.co.uk,26,0,uk,100,0.894736842,0.028555,0.062477833,2,2,0,0,0,19,0.576,0,0,0,0,0,2,0.061,1,1106,3768,1,signatrecarhireco,0,0,1,1,0,1,0,0,0,4,0,1,1,0,0,0,1,0,1,85,5,12,102,2,103,1
80724.txt,https://www.whitehouse.senate.gov,32,www.whitehouse.senate.gov,25,0,gov,100,0.647058824,0.0033282,0.061406755,3,2,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,2457,237,1,whitehousesenate,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,6,9,21,65,0,58,1
824187.txt,https://www.harvesthand.com,26,www.harvesthand.com,19,0,com,100,1,0.5229071,0.057452339,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,146,1299,1,harvesthand,100,100,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,2,4,1,12,0,3,1
41880.txt,https://www.omantel.om,21,www.omantel.om,14,0,om,100,1,0.000044,0.074132282,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,6079,4018,1,mantel,85.71428571,85.71428571,0,0,1,0,0,0,0,2,0,1,1,1,1,0,1,1,1,83,31,34,332,4,101,1
mw51380.txt,http://www.sql01.com,19,www.sql01.com,13,0,com,68.14814815,1,0.5229071,0.039866772,3,1,0,0,0,5,0.263,2,0.105,0,0,0,1,0.053,0,2,28,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8120055.txt,https://small-queen-22c9.51g0jm50281.workers.dev/,49,small-queen-22c9.51g0jm50281.workers.dev,40,0,dev,36.78963415,0.361111111,0.0009613,0.036269544,3,2,0,0,0,24,0.49,11,0.224,0,0,0,6,0.122,1,92,394,1,small-queen-22c951g0jm50281workers,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0
27098.txt,https://www.deepdyve.com,23,www.deepdyve.com,16,0,com,100,1,0.5229071,0.055358782,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,841,2545,1,deepdyve,100,100,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,17,1,7,40,0,5,1
856650.txt,https://www.secem.es,19,www.secem.es,12,0,es,100,1,0.0064109,0.07646514,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,740,9381,1,scm,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,24,12,16,90,1,104,1
mw52794.txt,http://www.yahoo-com.ga,22,www.yahoo-com.ga,16,0,ga,77.02991453,0.666666667,0.0002256,0.06543043,2,1,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,20,210,1,yahoo-com,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176505.txt,https://www.umwelt.nrw.de,24,www.umwelt.nrw.de,17,0,de,100,0.7,0.0326503,0.04526485,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1529,10930,1,umweltnrw,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,28,2,2,69,5,36,1
8114758.txt,http://vsorng3.hyperphp.com/,28,vsorng3.hyperphp.com,20,0,com,49,0.625,0.5229071,0.04681523,3,1,0,0,0,17,0.607,1,0.036,0,0,0,3,0.107,0,2,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
oph08631.txt,http://mail.deliverylifesupport.com/public/phbalgjsb39ygfbssfccvvawrqvx8p6u,75,mail.deliverylifesupport.com,28,0,com,22.33401033,0.833333333,0.5229071,0.0410351,3,1,0,0,0,60,0.8,4,0.053,0,0,0,4,0.053,0,13,123,1,maildeliverylifesupportpublicphbalgjsb39ygfbssfccvvawrqvx8p6u,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8131219.txt,https://ipfs.litnet.work/ipfs/bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai//bliveautoweb.html,108,ipfs.litnet.work,16,0,work,9.157821782,0.636363636,0.0002358,0.041758491,4,1,0,0,0,84,0.778,9,0.083,0,0,0,7,0.065,1,88,3460,1,ipfslitnetipfsbafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3raibliveautowebhtml,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
176995.txt,https://www.vanguardmil.com,26,www.vanguardmil.com,19,0,com,100,1,0.5229071,0.055921823,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,6732,18549,1,vanguardmil,100,100,0,1,1,1,0,1,0,21,0,1,1,1,1,1,1,0,1,74,14,49,570,18,538,1
mw65845.txt,http://www.ldjjl.pplink.club,27,www.ldjjl.pplink.club,21,0,club,51.32641292,0.583333333,0.0006227,0.036032272,4,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,8,41,1,ldjjlpplink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124007.txt,https://www.espacepublishing.com,31,www.espacepublishing.com,24,0,com,100,1,0.5229071,0.055752613,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1671,713,1,espacepublishing,100,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,572,6,4,0,0,369,1
629984.txt,https://www.brandyyates.com,26,www.brandyyates.com,19,0,com,100,1,0.5229071,0.056786771,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1212,16398,1,brandyyates,100,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,16,12,32,104,1,145,1
8083370.txt,https://rocpiqu.github.io/koce/jul.html,39,rocpiqu.github.io,17,0,io,42.93704475,0.571428571,0.0129268,0.04978086,2,1,0,0,0,26,0.667,0,0,0,0,0,5,0.128,1,12,121,1,rocpiqugithubkocejulhtml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824732.txt,https://www.ensembledamian.com,29,www.ensembledamian.com,22,0,com,100,1,0.5229071,0.066261436,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,228,955,1,ensembledamian,100,100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,4,3,0,3,1
8045850.txt,https://which0x0029.web.app/,28,which0x0029.web.app,19,0,app,52.02216066,0.666666667,0.001502,0.027096566,3,1,0,0,0,12,0.429,5,0.179,0,0,0,3,0.107,1,108,8125,1,which0x0029web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
259452.txt,https://www.negelsin.com.tr,26,www.negelsin.com.tr,19,0,tr,100,0.75,0.0011882,0.064686504,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1512,2352,1,negelsincom,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,62,4,7,106,0,99,1
51993.txt,https://www.mathwords.com,24,www.mathwords.com,17,0,com,100,1,0.5229071,0.059861308,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,213,276,1,mathwords,100,100,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3,15,0,20,1
717730.txt,https://www.stpr.ru,18,www.stpr.ru,11,0,ru,100,1,0.0180132,0.051967815,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1306,1340,1,stp,75,75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,8,16,161,0,10,1
92308.txt,https://www.ispor.org,20,www.ispor.org,13,0,org,100,1,0.0799628,0.067546771,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2613,7574,1,isp,60,60,1,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,1,14,2,7,490,1,31,1
532612.txt,https://www.cardinalcorp.com,27,www.cardinalcorp.com,20,0,com,100,1,0.5229071,0.066380134,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1051,199,1,cardinalrp,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,116,0,4,1
765003.txt,https://www.najnakup.sk,22,www.najnakup.sk,15,0,sk,100,1,0.0009815,0.045809557,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1213,22928,1,najnakup,100,100,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,14,6,17,188,0,20,1
mw142467.txt,http://www.oel-magazin.de,25,www.oel-magazin.de,18,0,de,84.3537415,0.727272727,0.0326503,0.061105721,2,1,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,9,50,1,oel-magazin,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69721.txt,https://www.chipchick.com,24,www.chipchick.com,17,0,com,100,1,0.5229071,0.055349459,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2183,14983,1,chipchick,100,100,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,1,41,5,11,117,5,129,1
570173.txt,https://www.currenttides.net,27,www.currenttides.net,20,0,net,100,1,0.0384199,0.062273037,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,709,9547,1,currenttides,100,100,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,28,15,31,64,9,53,1
8114189.txt,https://kuisjsopytziop.firebaseapp.com/,39,kuisjsopytziop.firebaseapp.com,30,0,com,53.69406868,0.576923077,0.5229071,0.05239524,3,1,0,0,0,28,0.718,0,0,0,0,0,3,0.077,1,108,8125,1,kuisjsopytziopfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw208188.txt,http://www.juldizdar.net,24,www.juldizdar.net,17,0,net,61.87658495,1,0.0384199,0.046225127,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158554.txt,https://www.alderheycharity.org,30,www.alderheycharity.org,23,0,org,100,1,0.0799628,0.057047401,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1351,1076,1,alderheycharity,100,100,1,0,1,0,0,1,0,2,1,1,1,1,0,0,1,0,1,18,5,11,206,13,19,1
798578.txt,https://www.audioprointernational.com,36,www.audioprointernational.com,29,0,com,100,1,0.5229071,0.067094733,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,899,9381,1,audioprointernational,100,100,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,27,13,15,75,0,77,1
814.txt,https://www.notcot.com,21,www.notcot.com,14,0,com,100,1,0.5229071,0.077561201,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,907,17927,1,nott,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,21,1,1,354,0,378,1
851597.txt,https://www.jpprogressives.com,29,www.jpprogressives.com,22,0,com,100,1,0.5229071,0.056611646,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,629,8047,1,jpprogressives,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,13,13,54,2,63,1
59983.txt,https://www.lottery.net,22,www.lottery.net,15,0,net,100,1,0.0384199,0.063078269,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,410,422,1,lottery,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0,2,85,0,1,1
8076996.txt,https://lmpotscfrgouv.wpenginepowered.com/se-connecter/app/,59,lmpotscfrgouv.wpenginepowered.com,33,0,com,22.32784314,0.551724138,0.5229071,0.059329849,3,1,0,0,0,45,0.763,0,0,0,0,0,6,0.102,1,9,67,1,lmpotscfrgouvwpenginepoweredse-connecterapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8074986.txt,https://dev-publibhd.pantheonsite.io/publibhd/,46,dev-publibhd.pantheonsite.io,28,0,io,54.37699435,0.52,0.0129268,0.04779812,2,1,0,0,0,33,0.717,0,0,0,0,0,5,0.109,1,141,161,1,dev-publibhdpantheonsitepublibhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
8135893.txt,http://attmail-page.square.site/,32,attmail-page.square.site,24,0,site,61.51388889,0.421052632,0.0017656,0.05956865,4,1,0,0,0,21,0.656,0,0,0,0,0,4,0.125,0,13,103,1,attmail-pagesquare,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39045.txt,https://www.cez.cz,17,www.cez.cz,10,0,cz,100,1,0.0036307,0.060026755,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,2993,6598,1,ez,66.66666667,66.66666667,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,41,5,9,259,1,94,1
8105046.txt,https://maildinshaakckjnw331.web.app/,37,maildinshaakckjnw331.web.app,28,0,app,36.68191414,0.875,0.001502,0.041575901,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw331web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw25004.txt,http://www.delivers-security.net,31,www.delivers-security.net,25,0,net,65.07142857,0.529411765,0.0384199,0.057499806,3,1,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117916.txt,https://www.cfr.ro,17,www.cfr.ro,10,0,ro,100,1,0.001523,0.05294606,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,343,8978,1,cf,66.66666667,66.66666667,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,5,9,53,1,11,1
856256.txt,https://www.internationalrentalnews.com,38,www.internationalrentalnews.com,31,0,com,100,1,0.5229071,0.06587293,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,3640,867,1,internationalrentalnews,100,100,1,0,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,142,9,14,148,15,176,1
899672.txt,https://www.motorscribes.com,27,www.motorscribes.com,20,0,com,100,1,0.5229071,0.070045633,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,31414,481,1,motorscribes,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,17,7,13,14,2,27,1
60821.txt,https://www.bjp.org,18,www.bjp.org,11,0,org,100,1,0.0799628,0.04358598,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,5673,36376,1,bjp,100,100,1,1,1,0,0,1,0,8,0,1,1,1,0,0,1,1,1,191,54,27,347,4,444,1
877353.txt,https://www.moctm.org,20,www.moctm.org,13,0,org,100,1,0.0799628,0.074027829,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,999,672,1,moctm,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,11,3,4,97,1,19,1
694134.txt,https://www.piton.org,20,www.piton.org,13,0,org,100,1,0.0799628,0.066819723,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1105,8047,1,piton,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,58,7,12,183,3,187,1
516432.txt,https://www.howieday.com,23,www.howieday.com,16,0,com,100,1,0.5229071,0.059036583,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,751,2628,1,howieday,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,4,4,11,0,18,1
85949.txt,https://www.radiohrn.hn,22,www.radiohrn.hn,15,0,hn,100,1,0.0000463,0.056308346,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1573,2234,1,radiorn,0,0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,37,1,20,90,0,108,1
120285.txt,https://www.athleticsnation.com,30,www.athleticsnation.com,23,0,com,100,1,0.5229071,0.066599704,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,5495,29716,1,athleticsnation,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,1,1,80,4,16,176,0,266,1
739981.txt,https://www.arcelikglobal.com,28,www.arcelikglobal.com,21,0,com,100,1,0.5229071,0.061602572,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1862,659,1,arcelikglobal,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,192,2,8,199,17,33,1
516210.txt,https://www.adcolorinc.com,25,www.adcolorinc.com,18,0,com,100,1,0.5229071,0.071926944,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1493,1350,1,adlorinc,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,1,1,0,0,23,6,13,73,1,5,1
8034430.txt,https://webhbobanqip-ostalecom.web.app/,38,webhbobanqip-ostalecom.web.app,30,0,app,37.27598566,0.5,0.001502,0.053425098,3,1,0,0,0,27,0.711,0,0,0,0,0,3,0.079,1,2,1186,1,webhbobanqip-ostalecomweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
741818.txt,https://www.dlu.edu.cn,21,www.dlu.edu.cn,14,0,cn,100,0.571428571,0.0033218,0.047038466,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,501,715,1,dluedu,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,32,4,18,5,3,31,1
16204.txt,https://www.cs.ubc.ca,20,www.cs.ubc.ca,13,0,ca,100,0.666666667,0.0101825,0.054792868,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,2130,2270,1,sub,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,16,8,11,325,1,51,1
8034275.txt,https://icolors.in/web/1/,24,icolors.in,10,0,in,52.57352941,1,0.0050842,0.05752291,2,0,0,0,0,12,0.5,1,0.042,0,0,0,3,0.125,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722187.txt,https://www.olivertacke.de,25,www.olivertacke.de,18,0,de,100,1,0.0326503,0.05968128,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,494,9381,1,olivertacke,100,100,1,1,1,0,0,0,0,5,0,1,1,0,0,1,1,0,0,5,11,10,81,0,97,1
4026.txt,https://www.airbrush-makeup.jp,29,www.airbrush-makeup.jp,22,0,jp,100,0.6,0.0230451,0.047625668,2,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,359,253,1,airbrush-makeup,100,100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26,6,14,65,0,14,1
oph11078.txt,http://srv-icloud-co.mipaginaweb.us/,36,srv-icloud-co.mipaginaweb.us,28,0,us,33.20724842,0.48,0.0045585,0.055001223,2,1,0,0,0,24,0.667,0,0,0,0,0,5,0.139,0,9,87,1,srv-icloud-comipaginaweb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
747016.txt,https://www.pefc.es,18,www.pefc.es,11,0,es,100,1,0.0064109,0.058325222,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,2337,14767,1,pfc,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,40,4,13,61,1,14,1
8093328.txt,http://goldsuperbrowsers--allhomesurfing.repl.co/,49,goldsuperbrowsers--allhomesurfing.repl.co,41,0,co,30.09546472,0.5,0.0059772,0.056261646,2,1,0,0,0,37,0.755,0,0,0,0,0,5,0.102,0,198,869,1,goldsuperbrowsers--allhomesurfingrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw24720.txt,http://www.theskoolieblog.com,28,www.theskoolieblog.com,22,0,com,77.51786875,1,0.5229071,0.063250976,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,9,38,1,theskoolieblog,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460593.txt,https://www.blockmquilts.com,27,www.blockmquilts.com,20,0,com,100,1,0.5229071,0.053142171,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2497,7822,1,blockmquilts,100,100,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,26,3,5,168,0,204,1
mw65826.txt,http://www.kkdhj.fburl.fun,25,www.kkdhj.fburl.fun,19,0,fun,40.55555556,0.545454545,0.0001194,0.026053163,3,2,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,8,41,1,kkdhjfburl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834515.txt,https://www.cherryproducers.ca,29,www.cherryproducers.ca,22,0,ca,100,1,0.0101825,0.058021818,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,548,438,1,herryproduers,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,10,6,0,0,5,1
420501.txt,https://www.5e11even.com,23,www.5e11even.com,16,0,com,100,0.75,0.5229071,0.05176106,3,1,0,0,0,7,0.304,3,0.13,0,0,0,1,0.043,1,1314,9783,1,5e11even,100,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,13,15,17,115,1,124,1
437548.txt,https://www.maskargo.com,23,www.maskargo.com,16,0,com,100,1,0.5229071,0.066430241,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1368,10770,1,maskargo,100,100,1,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,68,50,53,107,2,61,1
8091772.txt,http://www.saisaocard.co.jp.motuscapital.xyz/,45,www.saisaocard.co.jp.motuscapital.xyz,37,0,xyz,34.2624102,0.448275862,0.0017496,0.056662441,3,4,0,0,0,29,0.644,0,0,0,0,0,5,0.111,0,4,525,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
158941.txt,https://www.tajmahal.gov.in,26,www.tajmahal.gov.in,19,0,in,100,0.75,0.0050842,0.053213434,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,913,500,1,tajmahalgov,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,66,5,5,0,5,12,1
mw202903.txt,http://www.amthucfood.com,25,www.amthucfood.com,18,0,com,70.74829932,1,0.5229071,0.062570989,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,479,1,amthucfood,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236027.txt,https://www.thegoodeys.com,25,www.thegoodeys.com,18,0,com,100,1,0.5229071,0.06379502,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,556,2502,1,thegoodeys,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,74,19,4,2,0,36,1
8057041.txt,https://banco881--soportepichin99.repl.co/,42,banco881--soportepichin99.repl.co,33,0,co,36.92540377,0.6,0.0059772,0.052923896,2,1,0,0,0,24,0.571,5,0.119,0,0,0,5,0.119,1,198,869,1,ban881--soportepichin99repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw175760.txt,http://www.privilegechic.com,28,www.privilegechic.com,21,0,com,82.81430219,1,0.5229071,0.059027583,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,14,767,1,privilegechic,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
158585.txt,https://www.camdencountync.gov,29,www.camdencountync.gov,22,0,gov,100,1,0.0033282,0.061727236,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,480,6598,1,camdencountync,100,100,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,32,8,16,58,0,8,1
mw144556.txt,http://www.anugerahmasinternasional.co.id,41,www.anugerahmasinternasional.co.id,34,0,id,63.32616487,0.925925926,0.0014653,0.064056658,2,2,0,0,0,28,0.683,0,0,0,0,0,2,0.049,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538952.txt,https://www.arduinogetstarted.com,32,www.arduinogetstarted.com,25,0,com,100,1,0.5229071,0.06347212,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,461,4232,1,arduinogetstarted,100,100,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,5,6,20,10,0,21,1
mw205603.txt,http://www.iptivicini.com,25,www.iptivicini.com,18,0,com,70.34013605,1,0.5229071,0.059588247,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw28178.txt,http://www.vle.cam.ac.uk.canm.me,31,www.vle.cam.ac.uk.canm.me,25,0,me,64.04864976,0.277777778,0.0036375,0.059796952,2,5,0,0,0,15,0.484,0,0,0,0,0,5,0.161,0,9,42,1,vlecaacukcan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
